               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 162,            0.051244,            0.026839,           0.0086549,             0.52581,             0.32453,             0.33468,             0.15919,            0.050687,            0.028398,            0.011311,            0.002755,            0.002755,            0.002755
                 163,            0.051278,            0.026723,           0.0086695,             0.53223,             0.32355,             0.33478,             0.15915,            0.050686,            0.028403,            0.011315,             0.00271,             0.00271,             0.00271
                 164,            0.051066,             0.02693,           0.0085926,             0.53449,             0.32352,             0.33491,             0.15921,             0.05069,            0.028407,            0.011312,            0.002665,            0.002665,            0.002665
                 165,            0.051114,            0.026888,           0.0085457,             0.53667,             0.32274,             0.33468,             0.15925,            0.050691,             0.02841,            0.011313,             0.00262,             0.00262,             0.00262
                 166,             0.05109,            0.026718,           0.0086176,             0.53364,             0.32371,             0.33424,             0.15888,            0.050694,            0.028412,            0.011322,            0.002575,            0.002575,            0.002575
                 167,            0.051177,            0.026845,           0.0086146,             0.53588,             0.32254,             0.33425,             0.15877,            0.050699,            0.028414,            0.011339,             0.00253,             0.00253,             0.00253
                 168,            0.051129,            0.026941,           0.0086386,              0.5389,             0.32184,             0.33429,             0.15872,            0.050705,            0.028419,            0.011354,            0.002485,            0.002485,            0.002485
                 169,            0.051202,            0.026744,           0.0086056,             0.53229,             0.32244,             0.33384,             0.15845,            0.050711,            0.028424,            0.011365,             0.00244,             0.00244,             0.00244
                 170,            0.051194,            0.026944,           0.0086154,             0.53433,             0.32254,             0.33436,             0.15853,            0.050721,            0.028428,            0.011378,            0.002395,            0.002395,            0.002395
                 171,             0.05096,            0.026616,           0.0085359,             0.53568,             0.32221,             0.33462,             0.15855,            0.050731,            0.028431,            0.011401,             0.00235,             0.00235,             0.00235
                 172,            0.050834,            0.026645,           0.0085072,             0.53752,             0.32144,             0.33475,             0.15851,             0.05074,             0.02843,            0.011413,            0.002305,            0.002305,            0.002305
                 173,            0.050862,            0.026718,           0.0084744,              0.5355,             0.32167,             0.33476,             0.15841,            0.050741,            0.028433,            0.011428,             0.00226,             0.00226,             0.00226
                 174,            0.050735,            0.026603,           0.0084095,             0.53558,             0.32057,             0.33413,             0.15821,            0.050738,            0.028435,            0.011442,            0.002215,            0.002215,            0.002215
                 175,            0.050849,            0.026689,           0.0084675,             0.53766,             0.32184,             0.33431,             0.15807,            0.050732,            0.028437,            0.011463,             0.00217,             0.00217,             0.00217
                 176,            0.050828,            0.026669,           0.0084398,             0.53274,             0.32299,             0.33411,             0.15792,            0.050734,            0.028441,            0.011486,            0.002125,            0.002125,            0.002125
                 177,            0.050758,              0.0267,           0.0084148,             0.53583,             0.32148,             0.33432,             0.15797,            0.050733,            0.028446,            0.011503,             0.00208,             0.00208,             0.00208
                 178,            0.050606,            0.026565,           0.0083431,             0.53224,             0.32142,              0.3342,             0.15812,            0.050736,            0.028456,            0.011518,            0.002035,            0.002035,            0.002035
                 179,            0.050411,             0.02637,           0.0083246,             0.53146,             0.32156,             0.33387,             0.15808,            0.050732,            0.028461,            0.011534,             0.00199,             0.00199,             0.00199
                 180,            0.050546,            0.026617,           0.0083066,             0.52965,             0.32113,             0.33383,             0.15806,            0.050732,            0.028465,            0.011551,            0.001945,            0.001945,            0.001945
                 181,             0.05063,            0.026735,           0.0083656,             0.52918,             0.32084,             0.33373,             0.15796,             0.05073,            0.028466,             0.01156,              0.0019,              0.0019,              0.0019
                 182,            0.050518,            0.026431,           0.0082521,             0.53028,             0.31961,              0.3339,             0.15803,            0.050727,            0.028466,            0.011567,            0.001855,            0.001855,            0.001855
                 183,            0.050518,            0.026609,           0.0083218,             0.53277,             0.31905,             0.33417,             0.15812,            0.050725,            0.028468,             0.01156,             0.00181,             0.00181,             0.00181
                 184,             0.05043,            0.026585,           0.0083152,             0.53207,              0.3189,             0.33378,             0.15804,            0.050724,            0.028474,            0.011562,            0.001765,            0.001765,            0.001765
                 185,            0.050289,            0.026465,           0.0082865,              0.5351,             0.31854,             0.33403,             0.15809,            0.050721,            0.028476,            0.011563,             0.00172,             0.00172,             0.00172
                 186,            0.050341,            0.026653,           0.0081898,             0.53252,             0.31932,             0.33433,             0.15802,            0.050717,            0.028479,            0.011567,            0.001675,            0.001675,            0.001675
                 187,            0.050294,             0.02648,           0.0082879,             0.53317,             0.31982,             0.33433,             0.15789,            0.050716,            0.028485,            0.011573,             0.00163,             0.00163,             0.00163
                 188,            0.050099,            0.026481,            0.008178,             0.53265,             0.31944,             0.33428,             0.15792,            0.050718,             0.02849,            0.011578,            0.001585,            0.001585,            0.001585
                 189,            0.050133,            0.026484,           0.0081741,             0.53304,             0.32005,             0.33428,             0.15794,            0.050721,            0.028492,            0.011593,             0.00154,             0.00154,             0.00154
                 190,            0.049896,            0.026466,           0.0080895,              0.5279,             0.32127,             0.33434,             0.15812,             0.05072,            0.028492,            0.011604,            0.001495,            0.001495,            0.001495
                 191,            0.050021,            0.026446,           0.0080881,             0.52408,             0.32097,             0.33427,             0.15833,            0.050716,            0.028492,            0.011617,             0.00145,             0.00145,             0.00145
                 192,            0.050029,            0.026602,           0.0080485,             0.51875,              0.3228,             0.33469,              0.1583,            0.050709,            0.028495,            0.011628,            0.001405,            0.001405,            0.001405
                 193,             0.05015,            0.026759,           0.0081326,             0.51813,             0.32216,             0.33455,             0.15835,            0.050705,              0.0285,            0.011642,             0.00136,             0.00136,             0.00136
                 194,            0.049863,            0.026401,           0.0080183,             0.51438,             0.32359,             0.33436,             0.15827,            0.050704,            0.028503,            0.011657,            0.001315,            0.001315,            0.001315
                 195,            0.049788,             0.02643,           0.0080387,             0.51129,             0.32438,             0.33449,             0.15836,            0.050704,            0.028506,            0.011672,             0.00127,             0.00127,             0.00127
                 196,            0.049908,            0.026224,           0.0079959,             0.50794,             0.32569,             0.33458,             0.15795,             0.05071,            0.028507,             0.01169,            0.001225,            0.001225,            0.001225
                 197,            0.049579,            0.026093,           0.0079026,             0.50656,             0.32615,             0.33435,             0.15802,            0.050716,             0.02851,            0.011706,             0.00118,             0.00118,             0.00118
                 198,            0.049923,            0.026475,           0.0079743,             0.50676,             0.32604,             0.33436,             0.15796,            0.050715,             0.02851,            0.011726,            0.001135,            0.001135,            0.001135
                 199,            0.049686,            0.026293,           0.0079211,             0.50353,             0.32664,             0.33396,             0.15792,            0.050718,             0.02851,            0.011747,             0.00109,             0.00109,             0.00109
