               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 159,            0.057317,            0.029805,           0.0093934,             0.52528,             0.31235,             0.32812,             0.15731,            0.055537,            0.030362,            0.012452,             0.00289,             0.00289,             0.00289
                 160,            0.057294,            0.029727,           0.0092933,             0.52331,             0.31461,             0.32866,             0.15738,            0.055537,            0.030363,            0.012462,            0.002845,            0.002845,            0.002845
                 161,            0.057164,            0.029617,           0.0092811,             0.52488,             0.31438,             0.32869,             0.15714,            0.055536,            0.030366,            0.012465,              0.0028,              0.0028,              0.0028
                 162,             0.05712,            0.029627,            0.009197,             0.52959,             0.31348,             0.32917,             0.15739,            0.055541,            0.030368,             0.01246,            0.002755,            0.002755,            0.002755
                 163,            0.057095,             0.02948,           0.0092637,             0.52823,             0.31461,             0.32918,             0.15742,            0.055548,            0.030374,             0.01245,             0.00271,             0.00271,             0.00271
                 164,            0.056996,            0.029758,           0.0091723,             0.52043,             0.31667,             0.32928,             0.15731,            0.055558,            0.030374,            0.012453,            0.002665,            0.002665,            0.002665
                 165,            0.056998,            0.029677,           0.0091486,              0.5208,             0.31705,             0.33002,              0.1575,            0.055562,            0.030377,            0.012452,             0.00262,             0.00262,             0.00262
                 166,            0.057069,            0.029516,           0.0091387,             0.51882,             0.31732,             0.32988,             0.15758,            0.055567,            0.030382,             0.01245,            0.002575,            0.002575,            0.002575
                 167,             0.05708,            0.029599,           0.0091992,             0.51925,              0.3173,             0.32994,             0.15767,            0.055571,            0.030386,            0.012451,             0.00253,             0.00253,             0.00253
                 168,            0.056998,            0.029729,           0.0091971,             0.51448,             0.31885,             0.32984,             0.15778,            0.055571,            0.030388,            0.012455,            0.002485,            0.002485,            0.002485
                 169,             0.05714,            0.029513,           0.0091944,             0.51822,             0.31646,             0.32971,             0.15764,            0.055572,            0.030392,            0.012465,             0.00244,             0.00244,             0.00244
                 170,            0.057052,            0.029691,           0.0092013,              0.5161,              0.3175,             0.32972,             0.15761,            0.055572,            0.030399,            0.012482,            0.002395,            0.002395,            0.002395
                 171,            0.056804,            0.029416,           0.0091088,             0.51774,             0.31618,              0.3292,             0.15738,             0.05557,            0.030403,            0.012497,             0.00235,             0.00235,             0.00235
                 172,            0.056734,            0.029434,           0.0090979,             0.51422,             0.31737,             0.32943,             0.15761,            0.055568,            0.030411,             0.01251,            0.002305,            0.002305,            0.002305
                 173,            0.056829,             0.02953,           0.0091135,             0.51464,             0.31775,             0.32928,             0.15741,            0.055559,            0.030413,            0.012518,             0.00226,             0.00226,             0.00226
                 174,            0.056738,            0.029429,           0.0090171,              0.5113,             0.31823,             0.32917,              0.1575,            0.055558,            0.030419,            0.012528,            0.002215,            0.002215,            0.002215
                 175,            0.056816,            0.029557,           0.0090852,             0.50828,             0.31891,             0.32917,             0.15743,            0.055555,            0.030421,            0.012537,             0.00217,             0.00217,             0.00217
                 176,            0.056689,            0.029492,           0.0089847,             0.50451,             0.32047,             0.32931,             0.15744,            0.055559,            0.030424,            0.012544,            0.002125,            0.002125,            0.002125
                 177,            0.056638,            0.029485,           0.0090208,             0.50528,             0.32071,             0.32976,             0.15752,            0.055559,            0.030429,            0.012542,             0.00208,             0.00208,             0.00208
                 178,             0.05652,            0.029326,           0.0089357,             0.50664,             0.32096,             0.32989,             0.15762,            0.055564,             0.03043,            0.012547,            0.002035,            0.002035,            0.002035
                 179,            0.056369,            0.029171,           0.0089265,             0.50964,             0.32021,             0.33023,             0.15757,            0.055565,            0.030433,            0.012549,             0.00199,             0.00199,             0.00199
                 180,            0.056396,              0.0294,           0.0089228,             0.50675,             0.32108,             0.33043,             0.15744,            0.055569,            0.030435,            0.012562,            0.001945,            0.001945,            0.001945
                 181,             0.05664,             0.02956,           0.0090235,             0.50712,             0.32101,             0.33035,             0.15748,             0.05557,            0.030437,            0.012571,              0.0019,              0.0019,              0.0019
                 182,            0.056484,            0.029218,           0.0088929,             0.50892,             0.32023,             0.33025,             0.15767,            0.055574,            0.030435,             0.01258,            0.001855,            0.001855,            0.001855
                 183,            0.056407,             0.02939,           0.0089463,             0.50472,             0.32172,             0.33055,             0.15771,            0.055577,            0.030434,            0.012586,             0.00181,             0.00181,             0.00181
                 184,            0.056342,            0.029372,           0.0089107,             0.50441,             0.32209,             0.33064,              0.1577,            0.055584,            0.030434,            0.012586,            0.001765,            0.001765,            0.001765
                 185,            0.056235,            0.029228,           0.0088847,             0.50676,             0.32228,             0.33082,             0.15761,            0.055586,            0.030435,            0.012594,             0.00172,             0.00172,             0.00172
                 186,            0.056327,            0.029423,           0.0088305,             0.50534,             0.32278,             0.33088,             0.15746,            0.055588,            0.030437,            0.012592,            0.001675,            0.001675,            0.001675
                 187,            0.056148,            0.029241,           0.0088359,             0.50341,             0.32484,             0.33142,             0.15758,            0.055593,            0.030442,             0.01259,             0.00163,             0.00163,             0.00163
                 188,            0.056054,             0.02921,           0.0087858,             0.50388,             0.32513,             0.33148,             0.15765,            0.055595,             0.03045,            0.012584,            0.001585,            0.001585,            0.001585
                 189,            0.056112,            0.029262,            0.008806,             0.50602,             0.32336,             0.33129,             0.15765,            0.055597,            0.030453,            0.012585,             0.00154,             0.00154,             0.00154
                 190,            0.055873,            0.029234,           0.0086762,             0.50487,             0.32435,             0.33139,             0.15759,            0.055608,            0.030457,            0.012587,            0.001495,            0.001495,            0.001495
                 191,               0.056,            0.029233,           0.0087219,             0.50227,             0.32445,             0.33104,             0.15749,            0.055617,            0.030459,            0.012589,             0.00145,             0.00145,             0.00145
                 192,            0.056021,            0.029388,           0.0087139,             0.50344,             0.32423,             0.33097,             0.15753,            0.055622,            0.030466,            0.012585,            0.001405,            0.001405,            0.001405
                 193,              0.0561,            0.029534,           0.0087431,             0.50133,             0.32524,             0.33113,             0.15761,            0.055622,            0.030468,            0.012586,             0.00136,             0.00136,             0.00136
                 194,            0.055845,            0.029162,           0.0086331,             0.50635,             0.32466,             0.33116,             0.15761,            0.055622,            0.030467,             0.01258,            0.001315,            0.001315,            0.001315
                 195,            0.055797,            0.029218,           0.0086799,             0.51261,             0.32237,             0.33103,             0.15765,            0.055622,            0.030468,            0.012582,             0.00127,             0.00127,             0.00127
                 196,            0.055847,            0.029042,           0.0086206,             0.51055,             0.32321,             0.33144,             0.15774,            0.055621,            0.030469,            0.012589,            0.001225,            0.001225,            0.001225
                 197,            0.055642,            0.028897,           0.0085561,             0.50558,             0.32353,             0.33109,             0.15766,            0.055621,            0.030471,            0.012595,             0.00118,             0.00118,             0.00118
                 198,            0.055827,            0.029235,           0.0086207,             0.51042,             0.32134,             0.33069,             0.15746,            0.055624,            0.030475,            0.012608,            0.001135,            0.001135,            0.001135
                 199,             0.05571,            0.029097,           0.0085505,             0.50818,             0.32198,             0.33046,             0.15734,            0.055629,            0.030481,             0.01262,             0.00109,             0.00109,             0.00109
